TimesheetId,EmployeeId,EmployeeName,Grade,Discipline,LineManager,DeliveryUnit,WorkDate,ProjectCode,ProjectName,Hours
TS01632,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-17,PRJ02,Payments Platform,8.0
TS01633,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-18,PRJ04,CRM Modernization,0.0
TS01634,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-19,PRJ04,CRM Modernization,8.0
TS01635,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-20,PRJ03,Data Lake,0.0
TS01636,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-21,PRJ01,Banking App,4.0
TS01637,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-22,PRJ03,Data Lake,8.0
TS01638,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-28,PRJ01,Banking App,8.0
TS01639,E043,Employee 43,Mid,BI,Alice Popescu,DU Payments,2026-07-30,PRJ04,CRM Modernization,8.0
TS01640,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-02,PRJ03,data lake,0.0
TS01641,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-03,PRJ02,Payments Platform,4.0
TS01642,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-05,PRJ03,Data Lake,8.0
TS01643,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-06,PRJ02,Payments Platform,8.0
TS01644,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-10,PRJ01,Banking App,7.5
TS01645,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-11,PRJ02,Payments Platform,6.0
TS01646,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-12,PRJ03,Data Lake,7.5
TS01647,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-13,PRJ-02,Payments Platform,8.0
TS01648,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-15,PRJ03,Data Lake,4.0
TS01649,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-16,PRJ04,CRM Modernization,8.0
TS01650,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-17,PRJ03,Data Lake,7.5
TS01651,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-18,PRJ03,Data Lake,0.0
TS01652,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-19,PRJ01,Banking App,4.0
TS01653,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-24,PRJ04,CRM Modernization,7.5
TS01654,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-26,PRJ04,CRM Modernization,8.0
TS01655,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-27,PRJ04,CRM Modernization,7.5
TS01656,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-29,PRJ01,Banking App,8.0
TS01657,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-06-30,PRJ01,,6.0
TS01658,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-01,PRJ-03,Data Lake,0.0
TS01659,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-02,PRJ04,CRM Modernization,0.0
TS01660,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-03,PRJ03,Data Lake,0.0
TS01661,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-04,PRJ-04,CRM Modernization,0.0
TS01662,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-06,PRJ03,Data Lake,8.0
TS01663,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-07,PRJ02,Payments Platform,4.0
TS01664,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-08,PRJ04,CRM Modernization,8.0
TS01665,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-09,PRJ04,CRM Modernization,7.5
TS01666,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-13,PRJ01,Banking App,6.0
TS01667,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-14,PRJ02,Payments Platform,8.0
TS01668,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-15,PRJ04,CRM Modernization,8.0
TS01669,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-16,PRJ03,Data Lake,4.0
TS01670,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-17,PRJ01,Banking App,4.0
TS01671,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-18,PRJ03,Data Lake,8.0
TS01672,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-19,PRJ01,Banking App,6.0
TS01673,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-20,PRJ03,Data Lake,7.5
TS01674,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-23,PRJ02,Payments Platform,8.0
TS01675,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-24,PRJ01,banking app,0.0
TS01676,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-25,PRJ02,Payments Platform,0.0
TS01677,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-26,PRJ02,Payments Platform,4.0
TS01678,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-28,PRJ02,Payments Platform,7.5
TS01679,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-29,PRJ04,CRM Modernization,0.0
TS01680,E044,Employee 44,Junior,Cloud,Laura Stan,DU Payments,2026-07-30,PRJ-04,CRM Modernization,4.0
TS01681,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-01,PRJ01,Banking App,6.0
TS01682,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-03,PRJ04,CRM Modernization,8.0
TS01683,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-04,PRJ02,Payments Platform,8.0
TS01684,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-05,PRJ04,CRM Modernization,8.0
TS01685,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-07,PRJ04,CRM Modernization,6.0
TS01686,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-09,PRJ02,Payments Platform,8.0
TS01687,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-10,PRJ03,Data Lake,4.0
TS01688,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-11,PRJ03,Data Lake,8.0
TS01689,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-12,PRJ04,CRM Modernization,6.0
TS01690,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-13,PRJ03,Data Lake,6.0
TS01691,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-16,PRJ01,Banking App,7.5
TS01691,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-16,PRJ01,Banking App,7.5
TS01692,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-17,PRJ04,CRM Modernization,4.0
TS01693,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-18,PRJ01,Banking App,4.0
TS01694,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-20,PRJ02,Payments Platform,4.0
TS01695,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-22,PRJ03,Data Lake,7.5
TS01696,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-24,PRJ01,Banking App,7.5
TS01697,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-25,PRJ02,Payments Platform,8.0
TS01698,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-26,PRJ04,CRM Modernization,7.5
TS01699,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-27,PRJ04,CRM Modernization,4.0
TS01700,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-28,PRJ03,Data Lake,7.5
TS01701,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-06-29,PRJ04,CRM Modernization,8.0
TS01702,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-02,PRJ02,Payments Platform,7.5
TS01703,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-03,PRJ-04,CRM Modernization,8.0
TS01704,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-05,PRJ02,Payments Platform,8.0
TS01705,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-06,PRJ02,Payments Platform,0.0
TS01706,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-11,PRJ01,Banking App,8.0
TS01707,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-13,PRJ02,Payments Platform,6.0
TS01708,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-14,PRJ04,CRM Modernization,8.0
TS01709,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-15,PRJ02,Payments Platform,7.5
TS01710,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-16,PRJ04,CRM Modernization,8.0
TS01711,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-18,PRJ04,CRM Modernization,7.5
TS01712,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-19,PRJ01,Banking App,7.5
TS01713,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-20,PRJ01,Banking App,8.0
TS01714,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-23,PRJ02,Payments Platform,8.0
TS01715,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-27,PRJ01,Banking App,6.0
TS01716,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-28,PRJ02,Payments Platform,6.0
TS01717,E045,Employee 45,Senior,Data,Laura Stan,DU Banking,2026-07-29,PRJ03,Data Lake,8.0
TS01718,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-01,PRJ03,Data Lake,8.0
TS01719,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-02,PRJ01,banking app,7.5
TS01720,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-03,PRJ03,Data Lake,0.0
TS01721,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-04,PRJ03,Data Lake,8.0
TS01722,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-05,PRJ04,CRM Modernization,8.0
TS01723,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-07,PRJ02,Payments Platform,8.0
TS01724,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-08,PRJ02,,8.0
TS01725,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-09,PRJ01,Banking App,7.5
TS01726,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-10,PRJ01,Banking App,4.0
TS01727,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-11,PRJ-01,Banking App,8.0
TS01728,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-12,PRJ02,Payments Platform,6.0
TS01729,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-13,PRJ01,Banking App,8.0
TS01730,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-15,PRJ02,Payments Platform,8.0
TS01731,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-20,PRJ04,CRM Modernization,6.0
TS01732,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-21,PRJ03,Data Lake,4.0
TS01733,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-23,PRJ02,Payments Platform,4.0
TS01734,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-25,PRJ-04,CRM Modernization,6.0
TS01735,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-28,PRJ01,Banking App,8.0
TS01736,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-29,PRJ04,CRM Modernization,4.0
TS01737,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-06-30,PRJ01,Banking App,8.0
TS01738,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-03,PRJ04,CRM Modernization,7.5
TS01739,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-06,PRJ02,payments platform,4.0
TS01740,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-07,PRJ02,payments platform,8.0
TS01741,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-08,PRJ04,CRM Modernization,8.0
TS01742,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-09,PRJ04,CRM Modernization,4.0
TS01743,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-11,PRJ03,Data Lake,6.0
TS01744,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-13,PRJ01,Banking App,8.0
TS01745,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-14,PRJ01,Banking App,8.0
TS01746,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-16,PRJ04,CRM Modernization,8.0
TS01747,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-20,PRJ04,CRM Modernization,8.0
TS01748,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-24,PRJ02,Payments Platform,8.0
TS01749,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-25,PRJ01,Banking App,8.0
TS01750,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-26,PRJ04,CRM Modernization,4.0
TS01751,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-27,PRJ02,Payments Platform,0.0
TS01752,E046,Employee 46,Senior,BI,Laura Stan,DU Insurance,2026-07-28,PRJ02,Payments Platform,7.5
TS01753,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-01,PRJ03,Data Lake,4.0
TS01754,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-03,PRJ03,Data Lake,0.0
TS01755,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-04,PRJ04,,8.0
TS01756,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-05,PRJ01,Banking App,7.5
TS01757,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-07,PRJ04,CRM Modernization,8.0
TS01758,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-08,PRJ02,Payments Platform,8.0
TS01759,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-09,PRJ01,Banking App,8.0
TS01760,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-10,PRJ01,Banking App,8.0
TS01761,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-12,PRJ03,Data Lake,8.0
TS01762,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-14,PRJ01,Banking App,4.0
TS01763,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-17,PRJ04,CRM Modernization,8.0
TS01764,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-18,PRJ04,CRM Modernization,8.0
TS01765,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-19,PRJ03,Data Lake,8.0
TS01766,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-21,PRJ-01,Banking App,0.0
TS01767,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-22,PRJ04,,0.0
TS01768,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-23,PRJ04,CRM Modernization,8.0
TS01769,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-24,PRJ03,Data Lake,0.0
TS01770,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-25,PRJ01,Banking App,6.0
TS01771,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-26,PRJ02,Payments Platform,8.0
TS01772,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-28,PRJ04,CRM Modernization,7.5
TS01773,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-06-29,PRJ04,CRM Modernization,8.0
TS01774,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-01,PRJ02,Payments Platform,8.0
TS01775,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-02,PRJ03,,0.0
TS01776,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-03,PRJ04,CRM Modernization,7.5
TS01777,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-04,PRJ04,CRM Modernization,4.0
TS01778,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-05,PRJ01,Banking App,0.0
TS01779,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-08,PRJ01,Banking App,8.0
TS01780,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-09,PRJ02,Payments Platform,8.0
TS01781,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-10,PRJ01,Banking App,0.0
TS01782,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-11,PRJ01,Banking App,8.0
TS01783,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-12,PRJ03,Data Lake,4.0
TS01784,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-13,PRJ04,crm modernization,0.0
TS01785,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-14,PRJ01,Banking App,0.0
TS01786,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-17,PRJ-03,Data Lake,8.0
TS01787,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-20,PRJ04,CRM Modernization,4.0
TS01788,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-21,PRJ03,Data Lake,6.0
TS01789,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-23,PRJ02,Payments Platform,6.0
TS01790,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-24,PRJ03,Data Lake,7.5
TS01791,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-25,PRJ04,CRM Modernization,8.0
TS01792,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-26,PRJ02,Payments Platform,4.0
TS01793,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-27,PRJ02,Payments Platform,0.0
TS01794,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-29,PRJ04,CRM Modernization,6.0
TS01795,E047,Employee 47,Senior,Data,Alice Popescu,DU Payments,2026-07-30,PRJ02,Payments Platform,7.5
TS01796,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-03,PRJ04,CRM Modernization,8.0
TS01797,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-06,PRJ04,CRM Modernization,4.0
TS01797,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-06,PRJ04,CRM Modernization,4.0
TS01798,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-08,PRJ01,Banking App,8.0
TS01799,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-09,PRJ02,Payments Platform,8.0
TS01800,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-10,PRJ02,Payments Platform,8.0
TS01801,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-11,PRJ03,data lake,8.0
TS01802,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-12,PRJ04,CRM Modernization,6.0
TS01803,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-13,PRJ01,Banking App,7.5
TS01804,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-14,PRJ01,Banking App,4.0
TS01805,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-15,PRJ01,Banking App,8.0
TS01806,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-16,PRJ01,Banking App,7.5
TS01807,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-17,PRJ04,,8.0
TS01808,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-19,PRJ04,CRM Modernization,6.0
TS01809,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-22,PRJ01,Banking App,8.0
TS01810,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-23,PRJ03,Data Lake,8.0
TS01811,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-24,PRJ01,Banking App,8.0
TS01812,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-25,PRJ02,Payments Platform,7.5
TS01813,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-26,PRJ01,Banking App,6.0
TS01814,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-27,PRJ03,Data Lake,4.0
TS01815,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-28,PRJ04,CRM Modernization,7.5
TS01816,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-29,PRJ03,Data Lake,8.0
TS01817,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-06-30,PRJ02,Payments Platform,8.0
TS01818,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-01,PRJ02,Payments Platform,8.0
TS01819,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-02,PRJ-04,CRM Modernization,8.0
TS01820,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-03,PRJ01,Banking App,8.0
TS01821,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-05,PRJ04,CRM Modernization,6.0
TS01822,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-06,PRJ01,Banking App,0.0
TS01823,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-07,PRJ01,Banking App,0.0
TS01824,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-10,PRJ-04,CRM Modernization,8.0
TS01825,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-12,PRJ02,Payments Platform,0.0
TS01826,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-13,PRJ02,Payments Platform,8.0
TS01827,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-14,PRJ01,Banking App,0.0
TS01828,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-15,PRJ04,CRM Modernization,8.0
TS01829,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-16,PRJ03,Data Lake,7.5
TS01830,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-21,PRJ02,Payments Platform,8.0
TS01831,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-22,PRJ01,Banking App,8.0
TS01832,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-23,PRJ03,Data Lake,8.0
TS01833,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-24,PRJ04,CRM Modernization,8.0
TS01834,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-26,PRJ03,Data Lake,6.0
TS01835,E048,Employee 48,Junior,Cloud,Laura Stan,DU Banking,2026-07-28,PRJ02,Payments Platform,8.0
TS01836,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-01,PRJ04,CRM Modernization,6.0
TS01837,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-02,PRJ03,Data Lake,0.0
TS01838,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-03,PRJ01,Banking App,7.5
TS01839,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-04,PRJ03,Data Lake,7.5
TS01840,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-05,PRJ01,Banking App,8.0
TS01841,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-08,PRJ01,Banking App,0.0
TS01842,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-10,PRJ01,,8.0
TS01843,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-12,PRJ02,Payments Platform,8.0
TS01844,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-13,PRJ02,Payments Platform,8.0
TS01845,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-15,PRJ01,Banking App,8.0
TS01846,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-16,PRJ02,Payments Platform,8.0
TS01847,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-18,PRJ01,Banking App,6.0
TS01848,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-19,PRJ02,Payments Platform,7.5
TS01849,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-23,PRJ03,Data Lake,6.0
TS01850,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-24,PRJ04,CRM Modernization,4.0
TS01851,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-27,PRJ04,CRM Modernization,8.0
TS01852,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-29,PRJ04,CRM Modernization,4.0
TS01853,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-06-30,PRJ01,Banking App,7.5
TS01854,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-01,PRJ04,CRM Modernization,8.0
TS01855,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-02,PRJ02,Payments Platform,6.0
TS01856,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-03,PRJ01,Banking App,8.0
TS01857,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-04,PRJ01,Banking App,8.0
TS01858,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-06,PRJ02,Payments Platform,8.0
TS01859,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-07,PRJ02,Payments Platform,8.0
TS01860,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-09,PRJ01,Banking App,8.0
TS01861,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-11,PRJ03,Data Lake,8.0
TS01862,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-12,PRJ02,Payments Platform,6.0
TS01863,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-13,PRJ-02,Payments Platform,0.0
TS01864,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-14,PRJ03,Data Lake,4.0
TS01865,E049,Employee 49,Senior,BI,Mihai Ionescu,DU Banking,2026-07-15,PRJ01,,7.5
